web-scraper-order,web-scraper-start-url,base,base-href,superficie,nbr_pieces,nbr_salle_bain,adresse
"1740022642-2821","https://sn.coinafrique.com/categorie/villas?page=74","favorite_border3années","https://sn.coinafrique.com/annonce/villas/vente-villa-ouakam-cite-avion-3163485","","","","Dieuppeul-Derklé, Dakar, Sénégal"
"1740022645-2822","https://sn.coinafrique.com/categorie/villas?page=74","favorite_border3années","https://sn.coinafrique.com/annonce/villas/vente-villa-3163818","150 m2","3","2","Dakar, Sénégal"
"1740022649-2823","https://sn.coinafrique.com/categorie/villas?page=74","favorite_border3années","https://sn.coinafrique.com/annonce/villas/vente-villa-1-piece-dakar-3164131","165","1","1","Dakar, Sénégal"
"1740022655-2824","https://sn.coinafrique.com/categorie/villas?page=74","favorite_border3années","https://sn.coinafrique.com/annonce/villas/location-villa-duplex-5-pieces-ouakam-3164148","1","5","3","Ouakam, Dakar, Sénégal"
"1740022660-2825","https://sn.coinafrique.com/categorie/villas?page=74","favorite_border3années","https://sn.coinafrique.com/annonce/villas/vente-villa-5-pieces-keur-mbaye-fall-3164427","","","","Mbao, Dakar, Sénégal"
"1740022666-2826","https://sn.coinafrique.com/categorie/villas?page=74","favorite_border3années","https://sn.coinafrique.com/annonce/villas/vente-villa-dakar-3164865","","","","Dakar, Sénégal"
"1740022670-2827","https://sn.coinafrique.com/categorie/villas?page=74","favorite_border3années","https://sn.coinafrique.com/annonce/villas/vente-villa-dakar-3166174","150 m2","6","2","Guediawaye, Dakar, Sénégal"
"1740022675-2828","https://sn.coinafrique.com/categorie/villas?page=74","favorite_border3années","https://sn.coinafrique.com/annonce/villas/location-villa-tivaouane-peul-3166650","150 m2","4","1","Dakar, Sénégal"
"1740022679-2829","https://sn.coinafrique.com/categorie/villas?page=74","favorite_border3années","https://sn.coinafrique.com/annonce/villas/vente-villa-r1-a-sebikotane-3166680","400","3","1","Diamniadio, Sénégal"
"1740022683-2830","https://sn.coinafrique.com/categorie/villas?page=74","favorite_border3années","https://sn.coinafrique.com/annonce/villas/vente-villa-r2-sacre-coeur-3166768","200 m2","8","5","Dakar, Sénégal"
"1740022690-2831","https://sn.coinafrique.com/categorie/villas?page=74","favorite_border3années","https://sn.coinafrique.com/annonce/villas/location-villa-7-pieces-sicap-liberte-3166801","200","7","3","Sicap Liberté, Dakar, Sénégal"
"1740022697-2832","https://sn.coinafrique.com/categorie/villas?page=74","favorite_border3années","https://sn.coinafrique.com/annonce/villas/vente-villa-diamalaye-2-3167490","99 m2","5","2","Dakar, Sénégal"
"1740022708-2833","https://sn.coinafrique.com/categorie/villas?page=74","favorite_border3années","https://sn.coinafrique.com/annonce/villas/vente-villa-a-demolir-medina-3168620","","214 m2","","Fass, Dakar, Sénégal"
"1740022715-2834","https://sn.coinafrique.com/categorie/villas?page=74","favorite_border3années","https://sn.coinafrique.com/annonce/villas/vente-villa-r1-dieupeul-3168626","","150 m2","","Fass, Dakar, Sénégal"
"1740022719-2835","https://sn.coinafrique.com/categorie/villas?page=74","favorite_border3années","https://sn.coinafrique.com/annonce/villas/vente-villa-nord-foire-3168635","","","","Fass, Dakar, Sénégal"
"1740022722-2836","https://sn.coinafrique.com/categorie/villas?page=74","favorite_border3années","https://sn.coinafrique.com/annonce/villas/vente-villa-4-pieces-dakar-3168669","165","4","2","Dakar, Sénégal"
"1740022730-2837","https://sn.coinafrique.com/categorie/villas?page=74","favorite_border3années","https://sn.coinafrique.com/annonce/villas/vente-villa-3-pieces-hann-bel-air-3168691","320","3","3","Hann Bel-Air, Dakar, Sénégal"
"1740022736-2838","https://sn.coinafrique.com/categorie/villas?page=74","favorite_border3années","https://sn.coinafrique.com/annonce/villas/vente-villa-9-pieces-hann-bel-air-3168774","320","9","7","Hann Bel-Air, Dakar, Sénégal"
"1740022743-2839","https://sn.coinafrique.com/categorie/villas?page=74","favorite_border3années","https://sn.coinafrique.com/annonce/villas/vente-villa-r1-ouakam-cite-avion-3170331","","","","Dieuppeul-Derklé, Dakar, Sénégal"
"1740022748-2840","https://sn.coinafrique.com/categorie/villas?page=74","favorite_border3années","https://sn.coinafrique.com/annonce/villas/vente-villa-7-pieces-keur-massar-3170585","225","7","2","Keur Massar, Sénégal"
"1740022752-2841","https://sn.coinafrique.com/categorie/villas?page=74","favorite_border3années","https://sn.coinafrique.com/annonce/villas/vente-villa-3170616","650 m2","3","3","Mbour, Sénégal"
"1740022763-2842","https://sn.coinafrique.com/categorie/villas?page=74","favorite_border3années","https://sn.coinafrique.com/annonce/villas/vente-villa-8-pieces-almadies-3170861","300 m2","5","4","Almadies, Dakar, Sénégal"
"1740022775-2843","https://sn.coinafrique.com/categorie/villas?page=74","favorite_border3années","https://sn.coinafrique.com/annonce/villas/vente-villa-5-pieces-saly-niakh-niakhal-3171321","1040 m2","5","5","Saly, Sénégal"
"1740022779-2844","https://sn.coinafrique.com/categorie/villas?page=74","favorite_border3années","https://sn.coinafrique.com/annonce/villas/vente-villa-8-pieces-bene-tally-3171605","","","","Biscuiterie, Dakar, Sénégal"
"1740022787-2845","https://sn.coinafrique.com/categorie/villas?page=74","favorite_border3années","https://sn.coinafrique.com/annonce/villas/vente-villa-inachevee-4-pieces-janatoul-mahwa-3172034","","","","Dakar, Sénégal"
"1740022793-2846","https://sn.coinafrique.com/categorie/villas?page=74","favorite_border3années","https://sn.coinafrique.com/annonce/villas/vente-villa-thiaroye-azure-3172176","","","","Dakar, Sénégal"
"1740022796-2847","https://sn.coinafrique.com/categorie/villas?page=74","favorite_border3années","https://sn.coinafrique.com/annonce/villas/vente-residence-4-pieces-500-m-lac-rose-3172393","500 m2","4","4","Dakar, Sénégal"
"1740022802-2848","https://sn.coinafrique.com/categorie/villas?page=74","favorite_border3années","https://sn.coinafrique.com/annonce/villas/vente-villa-5-pieces-diamalaye-3172436","","99 m2","","Keur Massar, Sénégal"
"1740022812-2849","https://sn.coinafrique.com/categorie/villas?page=74","favorite_border3années","https://sn.coinafrique.com/annonce/villas/vente-villa-malika-3173770","","","","Dakar, Sénégal"
"1740022818-2850","https://sn.coinafrique.com/categorie/villas?page=74","favorite_border3années","https://sn.coinafrique.com/annonce/villas/location-villa-4-pieces-keur-massar-jaxay-3173876","","","","Dakar, Sénégal"
"1740022826-2851","https://sn.coinafrique.com/categorie/villas?page=74","favorite_border3années","https://sn.coinafrique.com/annonce/villas/location-villa-meublee-saly-3173934","","","","Saly, Sénégal"
"1740022833-2852","https://sn.coinafrique.com/categorie/villas?page=74","favorite_border3années","https://sn.coinafrique.com/annonce/villas/vente-villa-moderne-avec-piscine-nianing-3174358","607 m2","5","5","Mbour, Sénégal"
"1740022839-2853","https://sn.coinafrique.com/categorie/villas?page=74","favorite_border3années","https://sn.coinafrique.com/annonce/villas/vente-villa-2-pieces-340-m-somone-3174540","","300 m2","","Guediawaye, Dakar, Sénégal"
"1740022842-2854","https://sn.coinafrique.com/categorie/villas?page=74","favorite_border3années","https://sn.coinafrique.com/annonce/villas/location-villa-3-pieces-saly-3174555","650","3","3","Saly, Sénégal"
"1740022849-2855","https://sn.coinafrique.com/categorie/villas?page=74","favorite_border3années","https://sn.coinafrique.com/annonce/villas/vente-villa-7-pieces-almadies-3174768","","7","225","Almadies, Dakar, Sénégal"
"1740022854-2856","https://sn.coinafrique.com/categorie/villas?page=74","favorite_border3années","https://sn.coinafrique.com/annonce/villas/vente-villa-4-pieces-mbour-3174953","","4","600","Mbour, Sénégal"
"1740022859-2857","https://sn.coinafrique.com/categorie/villas?page=74","favorite_border3années","https://sn.coinafrique.com/annonce/villas/location-villa-4-pieces-saly-3174981","","3","500","Saly, Sénégal"
"1740022867-2858","https://sn.coinafrique.com/categorie/villas?page=74","favorite_border3années","https://sn.coinafrique.com/annonce/villas/location-villa-5-pieces-almadies-3175077","542","5","5","Almadies, Dakar, Sénégal"
"1740022872-2859","https://sn.coinafrique.com/categorie/villas?page=74","favorite_border3années","https://sn.coinafrique.com/annonce/villas/location-villas-18-pieces-almadies-3175119","656","18","12","Almadies, Dakar, Sénégal"
"1740022876-2860","https://sn.coinafrique.com/categorie/villas?page=74","favorite_border3années","https://sn.coinafrique.com/annonce/villas/vente-villa-5-pieces-saly-3175141","300","5","3","Saly, Sénégal"
"1740022885-2861","https://sn.coinafrique.com/categorie/villas?page=74","favorite_border3années","https://sn.coinafrique.com/annonce/villas/location-villa-8-pieces-almadies-3175337","250","8","6","Almadies, Dakar, Sénégal"
"1740022889-2862","https://sn.coinafrique.com/categorie/villas?page=74","favorite_border3années","https://sn.coinafrique.com/annonce/villas/vente-villa-27-pieces-ouakam-3175769","225 m2","24","9","Fass, Dakar, Sénégal"
"1740022896-2863","https://sn.coinafrique.com/categorie/villas?page=74","favorite_border3années","https://sn.coinafrique.com/annonce/villas/vente-villa-plateau-3175947","200 m2","6","2","Dakar, Sénégal"
"1740022901-2864","https://sn.coinafrique.com/categorie/villas?page=74","favorite_border3années","https://sn.coinafrique.com/annonce/villas/location-villa-6-pieces-almadies-3176914","1100","6","7","Almadies, Dakar, Sénégal"
"1740022904-2865","https://sn.coinafrique.com/categorie/villas?page=74","favorite_border3années","https://sn.coinafrique.com/annonce/villas/vente-villa-5-pieces-rufisque-3177376","","5","150","Rufisque, Sénégal"
"1740022909-2866","https://sn.coinafrique.com/categorie/villas?page=74","favorite_border3années","https://sn.coinafrique.com/annonce/villas/location-villa-duplex-5-pieces-mariste-3177850","300 m2","8","4","Hann Bel-Air, Dakar, Sénégal"
"1740022914-2867","https://sn.coinafrique.com/categorie/villas?page=74","favorite_border3années","https://sn.coinafrique.com/annonce/villas/vente-villa-r3-diamalaye-3178536","","","","Grand Yoff, Dakar, Sénégal"
"1740022918-2868","https://sn.coinafrique.com/categorie/villas?page=74","favorite_border3années","https://sn.coinafrique.com/annonce/villas/vente-villa-16-pieces-scat-urbam-3178541","","","","Grand Yoff, Dakar, Sénégal"
"1740022922-2869","https://sn.coinafrique.com/categorie/villas?page=74","favorite_border3années","https://sn.coinafrique.com/annonce/villas/vente-villa-4-pieces-mbao-3178900","150","4","2","Mbao, Dakar, Sénégal"
"1740022931-2870","https://sn.coinafrique.com/categorie/villas?page=74","favorite_border3années","https://sn.coinafrique.com/annonce/villas/location-villa-6-pieces-ngor-almadies-3179152","","6","6","Almadies, Dakar, Sénégal"
"1740022944-2871","https://sn.coinafrique.com/categorie/villas?page=74","favorite_border3années","https://sn.coinafrique.com/annonce/villas/location-villa-7-pieces-mamelle-3179376","600","7","5","Mamelles, Dakar, Sénégal"
"1740022948-2872","https://sn.coinafrique.com/categorie/villas?page=74","favorite_border3années","https://sn.coinafrique.com/annonce/villas/vente-villa-meublee-lac-rose-3179931","","780 m2","","Rufisque, Sénégal"
"1740022955-2873","https://sn.coinafrique.com/categorie/villas?page=74","favorite_border3années","https://sn.coinafrique.com/annonce/villas/vente-villa-somone-3180102","600 m2","5","5","Thies, Sénégal"
"1740022958-2874","https://sn.coinafrique.com/categorie/villas?page=74","favorite_border3années","https://sn.coinafrique.com/annonce/villas/vente-villa-r1-lac-rose-3181395","","","","Dakar, Sénégal"
"1740022963-2875","https://sn.coinafrique.com/categorie/villas?page=74","favorite_border3années","https://sn.coinafrique.com/annonce/villas/location-villa-zac-mbao-3181408","","","","Dakar, Sénégal"
"1740022968-2876","https://sn.coinafrique.com/categorie/villas?page=74","favorite_border3années","https://sn.coinafrique.com/annonce/villas/vente-villa-3182007","500 m2","3","3","Ndayane, Sénégal"
"1740022973-2877","https://sn.coinafrique.com/categorie/villas?page=74","favorite_border3années","https://sn.coinafrique.com/annonce/villas/vente-villa-petit-lisse-3182200","500 m2","5","5","Ndayane, Sénégal"
"1740022976-2878","https://sn.coinafrique.com/categorie/villas?page=74","favorite_border3années","https://sn.coinafrique.com/annonce/villas/vente-villa-5-pieces-keur-massar-3182687","179","5","3","Keur Massar, Sénégal"
"1740022979-2879","https://sn.coinafrique.com/categorie/villas?page=74","favorite_border3années","https://sn.coinafrique.com/annonce/villas/vente-villa-almadies-3183560","700 m2","6","5","Almadies, Dakar, Sénégal"
"1740022982-2880","https://sn.coinafrique.com/categorie/villas?page=74","favorite_border3années","https://sn.coinafrique.com/annonce/villas/vente-villa-r1-saint-louis-3183977","","200","","Saint Louis, Sénégal"
"1740022985-2881","https://sn.coinafrique.com/categorie/villas?page=74","favorite_border3années","https://sn.coinafrique.com/annonce/villas/location-villa-meublee-saly-3184156","900 m2","3","3","Saly, Sénégal"
"1740022989-2882","https://sn.coinafrique.com/categorie/villas?page=74","favorite_border3années","https://sn.coinafrique.com/annonce/villas/vente-villa-4-pieces-thiaroye-azur-3184184","","4","3","Mbao, Dakar, Sénégal"
"1740022993-2883","https://sn.coinafrique.com/categorie/villas?page=74","favorite_border3années","https://sn.coinafrique.com/annonce/villas/vente-villa-4-pieces-diamniadio-3185305","","175","","Diamniadio, Sénégal"
"1740022996-2884","https://sn.coinafrique.com/categorie/villas?page=74","favorite_border3années","https://sn.coinafrique.com/annonce/villas/location-villa-6-pieces-virage-3185333","423 m2","6","4","Dakar, Sénégal"
"1740022999-2885","https://sn.coinafrique.com/categorie/villas?page=74","favorite_border3années","https://sn.coinafrique.com/annonce/villas/vente-villa-18-pieces-ngor-3186650","260","18","4","Ngor, Dakar, Sénégal"
"1740023011-2886","https://sn.coinafrique.com/categorie/villas?page=73","favorite_border3années","https://sn.coinafrique.com/annonce/villas/vente-villa-r2-sipress-zac-mbao-3186699","230","6","4","Rufisque, Sénégal"
"1740023014-2887","https://sn.coinafrique.com/categorie/villas?page=73","favorite_border3années","https://sn.coinafrique.com/annonce/villas/location-villa-6-pieces-almadies-3186805","300 m2","6","4","Parcelle Assainies, Dakar, Sénégal"
"1740023017-2888","https://sn.coinafrique.com/categorie/villas?page=73","favorite_border3années","https://sn.coinafrique.com/annonce/villas/vente-villa-cite-khadija-3186854","","246 m2","","Dakar, Sénégal"
"1740023022-2889","https://sn.coinafrique.com/categorie/villas?page=73","favorite_border3années","https://sn.coinafrique.com/annonce/villas/vente-villa-petit-lisse-3187275","500 m2","5","5","Ndayane, Sénégal"
"1740023024-2890","https://sn.coinafrique.com/categorie/villas?page=73","favorite_border3années","https://sn.coinafrique.com/annonce/villas/vente-villa-4-pieces-mbao-3187298","150","4","2","Mbao, Dakar, Sénégal"
"1740023031-2891","https://sn.coinafrique.com/categorie/villas?page=73","favorite_border3années","https://sn.coinafrique.com/annonce/villas/location-villa-a-keur-massar-jaxay-3187338","","","","Dakar, Sénégal"
